RegionName,State,City,Date,Value
78209,TX,San Antonio,2004-07-31,75013.84412607628
78229,TX,San Antonio,2004-07-31,57479.64543884542
78217,TX,San Antonio,2004-07-31,47029.17001646505
78212,TX,San Antonio,2004-07-31,64048.422237988365
78204,TX,San Antonio,2004-07-31,96848.24167444732
78202,TX,San Antonio,2004-07-31,68984.96967275195
78207,TX,San Antonio,2004-08-31,
78201,TX,San Antonio,2004-08-31,
78230,TX,San Antonio,2004-08-31,51972.302675422834
78216,TX,San Antonio,2004-08-31,63105.65091260644
78209,TX,San Antonio,2004-08-31,75212.67069084948
78229,TX,San Antonio,2004-08-31,57980.174410209904
78217,TX,San Antonio,2004-08-31,47814.54809458146
78212,TX,San Antonio,2004-08-31,63822.02953093775
78204,TX,San Antonio,2004-08-31,97389.11690626024
78202,TX,San Antonio,2004-08-31,69025.10103741265
78207,TX,San Antonio,2004-09-30,
78201,TX,San Antonio,2004-09-30,
78230,TX,San Antonio,2004-09-30,52608.808820745326
78216,TX,San Antonio,2004-09-30,63574.67203079556
78209,TX,San Antonio,2004-09-30,76287.73917973084
78229,TX,San Antonio,2004-09-30,58738.98619094893
78217,TX,San Antonio,2004-09-30,49493.1438415269
78212,TX,San Antonio,2004-09-30,64289.881185306826
78204,TX,San Antonio,2004-09-30,100456.94095011005
78202,TX,San Antonio,2004-09-30,70376.31201404503
78207,TX,San Antonio,2004-10-31,
78201,TX,San Antonio,2004-10-31,
78230,TX,San Antonio,2004-10-31,53284.8516208664
78216,TX,San Antonio,2004-10-31,63754.306697177904
78209,TX,San Antonio,2004-10-31,76513.99559765145
78229,TX,San Antonio,2004-10-31,59247.97040288676
78217,TX,San Antonio,2004-10-31,49791.488589480665
78212,TX,San Antonio,2004-10-31,64375.37758281381
78204,TX,San Antonio,2004-10-31,102501.26615348956
78202,TX,San Antonio,2004-10-31,70077.61277770896
78207,TX,San Antonio,2004-11-30,
78201,TX,San Antonio,2004-11-30,
78230,TX,San Antonio,2004-11-30,54220.833296422
78216,TX,San Antonio,2004-11-30,64163.1775865336
78209,TX,San Antonio,2004-11-30,76622.339673416
78229,TX,San Antonio,2004-11-30,59913.65634184647
78217,TX,San Antonio,2004-11-30,49488.31684617616
78212,TX,San Antonio,2004-11-30,64375.714736060654
78204,TX,San Antonio,2004-11-30,103441.67525834516
78202,TX,San Antonio,2004-11-30,69709.75767676008
78207,TX,San Antonio,2004-12-31,
78201,TX,San Antonio,2004-12-31,
78230,TX,San Antonio,2004-12-31,54829.131084597066
78216,TX,San Antonio,2004-12-31,64343.33945249024
78209,TX,San Antonio,2004-12-31,76414.73208536745
78229,TX,San Antonio,2004-12-31,60077.19139259829
78217,TX,San Antonio,2004-12-31,48635.4435280308
78212,TX,San Antonio,2004-12-31,64002.7667280073
78204,TX,San Antonio,2004-12-31,102623.5854021532
78202,TX,San Antonio,2004-12-31,68857.78781873715
78207,TX,San Antonio,2005-01-31,
78201,TX,San Antonio,2005-01-31,
78230,TX,San Antonio,2005-01-31,55480.94623258603
78216,TX,San Antonio,2005-01-31,64564.521893729885
78209,TX,San Antonio,2005-01-31,76610.84438126533
78229,TX,San Antonio,2005-01-31,60174.79683090246
78217,TX,San Antonio,2005-01-31,48804.465638431146
78212,TX,San Antonio,2005-01-31,63961.45759053861
78204,TX,San Antonio,2005-01-31,102341.52936634628
78202,TX,San Antonio,2005-01-31,69346.09664686727
78207,TX,San Antonio,2005-02-28,
78201,TX,San Antonio,2005-02-28,
78230,TX,San Antonio,2005-02-28,56026.884552684176
78216,TX,San Antonio,2005-02-28,64768.7300339768
78209,TX,San Antonio,2005-02-28,76990.60686755918
78229,TX,San Antonio,2005-02-28,60272.28327100629
78217,TX,San Antonio,2005-02-28,49228.410534595045
78212,TX,San Antonio,2005-02-28,64060.59455307387
78204,TX,San Antonio,2005-02-28,102621.81208955817
78202,TX,San Antonio,2005-02-28,69675.14384808496
78207,TX,San Antonio,2005-03-31,
78201,TX,San Antonio,2005-03-31,
78230,TX,San Antonio,2005-03-31,56529.59126992488
78216,TX,San Antonio,2005-03-31,65000.19041313592
78209,TX,San Antonio,2005-03-31,77295.65338740696
78229,TX,San Antonio,2005-03-31,59901.37596995046
78217,TX,San Antonio,2005-03-31,49710.17567476296
78212,TX,San Antonio,2005-03-31,64092.99253619125
78204,TX,San Antonio,2005-03-31,102631.49532930534
78202,TX,San Antonio,2005-03-31,69602.47988285619
78207,TX,San Antonio,2005-04-30,
78201,TX,San Antonio,2005-04-30,
78230,TX,San Antonio,2005-04-30,56798.80073833341
78216,TX,San Antonio,2005-04-30,65204.26784391661
78209,TX,San Antonio,2005-04-30,77744.66445491496
78229,TX,San Antonio,2005-04-30,59287.14822959403
78217,TX,San Antonio,2005-04-30,49759.37034567721
78212,TX,San Antonio,2005-04-30,64174.31953774652
78204,TX,San Antonio,2005-04-30,103276.53930828517
78202,TX,San Antonio,2005-04-30,69064.6278810622
78207,TX,San Antonio,2005-05-31,
78201,TX,San Antonio,2005-05-31,
78230,TX,San Antonio,2005-05-31,57306.71369404014
78216,TX,San Antonio,2005-05-31,65428.68275030935
78209,TX,San Antonio,2005-05-31,78200.00000248058
78229,TX,San Antonio,2005-05-31,58547.53038588653
78217,TX,San Antonio,2005-05-31,49421.71720444714
78212,TX,San Antonio,2005-05-31,64259.27698828314
78204,TX,San Antonio,2005-05-31,104319.79760946968
78202,TX,San Antonio,2005-05-31,68823.62018790266
78207,TX,San Antonio,2005-06-30,
78201,TX,San Antonio,2005-06-30,
78230,TX,San Antonio,2005-06-30,57916.21215545278
78216,TX,San Antonio,2005-06-30,65650.97813820507
78209,TX,San Antonio,2005-06-30,78480.26314302602
78229,TX,San Antonio,2005-06-30,58603.03755288669
78217,TX,San Antonio,2005-06-30,48930.76535962796
78212,TX,San Antonio,2005-06-30,64484.71172787275
78204,TX,San Antonio,2005-06-30,106212.19265285756
78202,TX,San Antonio,2005-06-30,68865.73517563374
78207,TX,San Antonio,2005-07-31,
78201,TX,San Antonio,2005-07-31,
78230,TX,San Antonio,2005-07-31,58579.39136925132
78216,TX,San Antonio,2005-07-31,65750.93660738632
78209,TX,San Antonio,2005-07-31,78595.7049389399
78229,TX,San Antonio,2005-07-31,58904.34560217347
78217,TX,San Antonio,2005-07-31,48480.99243842949
78212,TX,San Antonio,2005-07-31,64979.96658859008
78204,TX,San Antonio,2005-07-31,107749.66211485471
78202,TX,San Antonio,2005-07-31,69446.09792429475
78207,TX,San Antonio,2005-08-31,
78201,TX,San Antonio,2005-08-31,
78230,TX,San Antonio,2005-08-31,58793.570864810645
78216,TX,San Antonio,2005-08-31,65915.99328783179
78209,TX,San Antonio,2005-08-31,78569.65285646735
78229,TX,San Antonio,2005-08-31,59177.353713441786
78217,TX,San Antonio,2005-08-31,48126.23854457729
78212,TX,San Antonio,2005-08-31,65109.46554770883
78204,TX,San Antonio,2005-08-31,109456.13848979888
78202,TX,San Antonio,2005-08-31,69967.7614391508
78207,TX,San Antonio,2005-09-30,
78201,TX,San Antonio,2005-09-30,
78230,TX,San Antonio,2005-09-30,58730.53655592728
78216,TX,San Antonio,2005-09-30,65895.03004672432
78209,TX,San Antonio,2005-09-30,78758.61346471855
78229,TX,San Antonio,2005-09-30,59213.80848544702
78217,TX,San Antonio,2005-09-30,48211.35155000426
78212,TX,San Antonio,2005-09-30,64921.04203470057
78204,TX,San Antonio,2005-09-30,110419.3797796707
78202,TX,San Antonio,2005-09-30,70844.17845956795
78207,TX,San Antonio,2005-10-31,
78201,TX,San Antonio,2005-10-31,
78230,TX,San Antonio,2005-10-31,57968.16017796112
78216,TX,San Antonio,2005-10-31,66064.42132154571
78209,TX,San Antonio,2005-10-31,79274.14113394663
78229,TX,San Antonio,2005-10-31,59324.1903725544
78217,TX,San Antonio,2005-10-31,48823.20395575798
78212,TX,San Antonio,2005-10-31,64820.499882084376
78204,TX,San Antonio,2005-10-31,111248.92246737888
78202,TX,San Antonio,2005-10-31,72344.67395674805
78207,TX,San Antonio,2005-11-30,
78201,TX,San Antonio,2005-11-30,
78230,TX,San Antonio,2005-11-30,56884.20947296154
78216,TX,San Antonio,2005-11-30,66101.25521859596
78209,TX,San Antonio,2005-11-30,79887.6797121748
78229,TX,San Antonio,2005-11-30,59297.60901128352
78217,TX,San Antonio,2005-11-30,48897.06953190678
78212,TX,San Antonio,2005-11-30,64772.28333364504
78204,TX,San Antonio,2005-11-30,110984.87498471775
78202,TX,San Antonio,2005-11-30,73177.61548595612
78207,TX,San Antonio,2005-12-31,
78201,TX,San Antonio,2005-12-31,
78230,TX,San Antonio,2005-12-31,56741.05223453801
78216,TX,San Antonio,2005-12-31,66251.959522432
78209,TX,San Antonio,2005-12-31,79958.5425613858
78229,TX,San Antonio,2005-12-31,59658.33991936655
78217,TX,San Antonio,2005-12-31,49050.37642204527
78212,TX,San Antonio,2005-12-31,65291.42232605328
78204,TX,San Antonio,2005-12-31,111253.83880692071
78202,TX,San Antonio,2005-12-31,74302.68517086912
78207,TX,San Antonio,2006-01-31,
78201,TX,San Antonio,2006-01-31,
78230,TX,San Antonio,2006-01-31,57535.72914093408
78216,TX,San Antonio,2006-01-31,66295.12089776156
78209,TX,San Antonio,2006-01-31,79495.42063404348
78229,TX,San Antonio,2006-01-31,59909.01791663765
78217,TX,San Antonio,2006-01-31,48649.56655373127
78212,TX,San Antonio,2006-01-31,65456.49334751708
78204,TX,San Antonio,2006-01-31,110447.895994245
78202,TX,San Antonio,2006-01-31,73520.7380466151
78207,TX,San Antonio,2006-02-28,
78201,TX,San Antonio,2006-02-28,
78230,TX,San Antonio,2006-02-28,58790.205243658806
78216,TX,San Antonio,2006-02-28,66540.90680570004
78209,TX,San Antonio,2006-02-28,79341.2691754336
78229,TX,San Antonio,2006-02-28,60443.93650743947
78217,TX,San Antonio,2006-02-28,49549.23217729919
78212,TX,San Antonio,2006-02-28,66141.58668067046
78204,TX,San Antonio,2006-02-28,111400.56202736078
78202,TX,San Antonio,2006-02-28,73852.02767828846
78207,TX,San Antonio,2006-03-31,
78201,TX,San Antonio,2006-03-31,
78230,TX,San Antonio,2006-03-31,59197.26115960992
78216,TX,San Antonio,2006-03-31,66908.33089169429
78209,TX,San Antonio,2006-03-31,79511.34683804565
78229,TX,San Antonio,2006-03-31,60676.32556590133
78217,TX,San Antonio,2006-03-31,49588.17241892117
78212,TX,San Antonio,2006-03-31,66816.31033213744
78204,TX,San Antonio,2006-03-31,110990.84300420074
78202,TX,San Antonio,2006-03-31,72746.8677346633
78207,TX,San Antonio,2006-04-30,
78201,TX,San Antonio,2006-04-30,
78230,TX,San Antonio,2006-04-30,59315.81830533417
78216,TX,San Antonio,2006-04-30,67356.06502273785
78209,TX,San Antonio,2006-04-30,79288.7489092868
78229,TX,San Antonio,2006-04-30,61002.19371024556
78217,TX,San Antonio,2006-04-30,49616.71053461578
78212,TX,San Antonio,2006-04-30,67632.7561220579
78204,TX,San Antonio,2006-04-30,111551.01453136255
78202,TX,San Antonio,2006-04-30,72286.45698389498
78207,TX,San Antonio,2006-05-31,
78201,TX,San Antonio,2006-05-31,
78230,TX,San Antonio,2006-05-31,59400.10297219011
78216,TX,San Antonio,2006-05-31,67702.12324272237
78209,TX,San Antonio,2006-05-31,78814.62344496317
78229,TX,San Antonio,2006-05-31,61350.41066278426
78217,TX,San Antonio,2006-05-31,49093.966995388415
78212,TX,San Antonio,2006-05-31,68295.40121529104
78204,TX,San Antonio,2006-05-31,111150.62938725235
78202,TX,San Antonio,2006-05-31,71277.50233963999
78207,TX,San Antonio,2006-06-30,
78201,TX,San Antonio,2006-06-30,
78230,TX,San Antonio,2006-06-30,59634.08486672288
78216,TX,San Antonio,2006-06-30,68306.45271430894
78209,TX,San Antonio,2006-06-30,78322.69162283449
78229,TX,San Antonio,2006-06-30,61987.78776686363
78217,TX,San Antonio,2006-06-30,48950.32818580168
78212,TX,San Antonio,2006-06-30,69011.75856443703
78204,TX,San Antonio,2006-06-30,111789.22190145684
78202,TX,San Antonio,2006-06-30,70939.21448524788
78207,TX,San Antonio,2006-07-31,
78201,TX,San Antonio,2006-07-31,
78230,TX,San Antonio,2006-07-31,59913.05123891807
78216,TX,San Antonio,2006-07-31,69077.35483771951
78209,TX,San Antonio,2006-07-31,78526.37971463068
78229,TX,San Antonio,2006-07-31,62601.51877713701
78217,TX,San Antonio,2006-07-31,48944.498978078
78212,TX,San Antonio,2006-07-31,69905.83700279552
78204,TX,San Antonio,2006-07-31,111813.35988915584
78202,TX,San Antonio,2006-07-31,71373.5212801638
78207,TX,San Antonio,2006-08-31,
78201,TX,San Antonio,2006-08-31,
78230,TX,San Antonio,2006-08-31,60152.03488513761
78216,TX,San Antonio,2006-08-31,69807.97043494227
78209,TX,San Antonio,2006-08-31,78701.4153884536
78229,TX,San Antonio,2006-08-31,63206.79018515771
78217,TX,San Antonio,2006-08-31,48362.11220289095
78212,TX,San Antonio,2006-08-31,70822.63295817537
78204,TX,San Antonio,2006-08-31,110675.70693255788
78202,TX,San Antonio,2006-08-31,72582.25523639361
78207,TX,San Antonio,2006-09-30,
78201,TX,San Antonio,2006-09-30,
78230,TX,San Antonio,2006-09-30,60311.12987035236
78216,TX,San Antonio,2006-09-30,70300.12781300572
78209,TX,San Antonio,2006-09-30,79110.90513815328
78229,TX,San Antonio,2006-09-30,63833.79485592849
78217,TX,San Antonio,2006-09-30,47209.55126659095
78212,TX,San Antonio,2006-09-30,71790.78724474354
78204,TX,San Antonio,2006-09-30,107894.70594155633
78202,TX,San Antonio,2006-09-30,74690.98594613314
78207,TX,San Antonio,2006-10-31,
78201,TX,San Antonio,2006-10-31,
78230,TX,San Antonio,2006-10-31,60624.83936372326
78216,TX,San Antonio,2006-10-31,70848.93063530292
78209,TX,San Antonio,2006-10-31,79497.37378019992
78229,TX,San Antonio,2006-10-31,64456.672158910726
78217,TX,San Antonio,2006-10-31,45164.90379662763
78212,TX,San Antonio,2006-10-31,72589.00963681209
78204,TX,San Antonio,2006-10-31,104298.07639620878
78202,TX,San Antonio,2006-10-31,75781.48856828095
78207,TX,San Antonio,2006-11-30,
78201,TX,San Antonio,2006-11-30,
78230,TX,San Antonio,2006-11-30,61034.67337765394
78216,TX,San Antonio,2006-11-30,71539.26906233997
78209,TX,San Antonio,2006-11-30,80004.45196416558
78229,TX,San Antonio,2006-11-30,64904.109614982684
78217,TX,San Antonio,2006-11-30,42902.15879130839
78212,TX,San Antonio,2006-11-30,73323.74938142729
78204,TX,San Antonio,2006-11-30,101390.02862674173
78202,TX,San Antonio,2006-11-30,76151.90066489075
78207,TX,San Antonio,2006-12-31,
78201,TX,San Antonio,2006-12-31,
78230,TX,San Antonio,2006-12-31,61421.94776257073
78216,TX,San Antonio,2006-12-31,72323.93340805497
78209,TX,San Antonio,2006-12-31,80529.75983599437
78229,TX,San Antonio,2006-12-31,65179.45316837595
78217,TX,San Antonio,2006-12-31,41893.5654809088
78212,TX,San Antonio,2006-12-31,73923.25006015114
78204,TX,San Antonio,2006-12-31,100050.87945756083
78202,TX,San Antonio,2006-12-31,75845.5762921548
78207,TX,San Antonio,2007-01-31,
78201,TX,San Antonio,2007-01-31,
78230,TX,San Antonio,2007-01-31,61549.52965509981
78216,TX,San Antonio,2007-01-31,72662.13662021812
78209,TX,San Antonio,2007-01-31,80862.11107863723
78229,TX,San Antonio,2007-01-31,65430.75951902327
78217,TX,San Antonio,2007-01-31,41733.97140086014
78212,TX,San Antonio,2007-01-31,74493.35070046647
78204,TX,San Antonio,2007-01-31,100154.46949852996
78202,TX,San Antonio,2007-01-31,76304.91892297316
78207,TX,San Antonio,2007-02-28,
78201,TX,San Antonio,2007-02-28,
78230,TX,San Antonio,2007-02-28,61484.26853005638
78216,TX,San Antonio,2007-02-28,72752.13356166618
78209,TX,San Antonio,2007-02-28,80888.52163046745
78229,TX,San Antonio,2007-02-28,65474.58599757528
78217,TX,San Antonio,2007-02-28,41932.99796131903
78212,TX,San Antonio,2007-02-28,74718.29090433779
78204,TX,San Antonio,2007-02-28,100039.49118534656
78202,TX,San Antonio,2007-02-28,76614.80610603331
78207,TX,San Antonio,2007-03-31,
78201,TX,San Antonio,2007-03-31,
78230,TX,San Antonio,2007-03-31,61396.00289599763
78216,TX,San Antonio,2007-03-31,72354.1506118755
78209,TX,San Antonio,2007-03-31,80618.05129004772
78229,TX,San Antonio,2007-03-31,65537.9697546044
78217,TX,San Antonio,2007-03-31,41562.89470374137
78212,TX,San Antonio,2007-03-31,74358.86213987869
78204,TX,San Antonio,2007-03-31,98486.56320355835
78202,TX,San Antonio,2007-03-31,76542.78241676907
78207,TX,San Antonio,2007-04-30,
78201,TX,San Antonio,2007-04-30,
78230,TX,San Antonio,2007-04-30,61366.42296577375
78216,TX,San Antonio,2007-04-30,71933.68039746625
78209,TX,San Antonio,2007-04-30,80603.42548053183
78229,TX,San Antonio,2007-04-30,65733.7216410369
78217,TX,San Antonio,2007-04-30,40735.72231794416
78212,TX,San Antonio,2007-04-30,73845.4465800011
78204,TX,San Antonio,2007-04-30,96823.23185419478
78202,TX,San Antonio,2007-04-30,76727.53152835094
78207,TX,San Antonio,2007-05-31,
78201,TX,San Antonio,2007-05-31,
78230,TX,San Antonio,2007-05-31,61471.00468083466
78216,TX,San Antonio,2007-05-31,71590.66173731636
78209,TX,San Antonio,2007-05-31,80554.26063513935
78229,TX,San Antonio,2007-05-31,66008.733082322
78217,TX,San Antonio,2007-05-31,39597.22332707036
78212,TX,San Antonio,2007-05-31,73616.89245220472
78204,TX,San Antonio,2007-05-31,95684.54995856188
78202,TX,San Antonio,2007-05-31,76633.03879681317
78207,TX,San Antonio,2007-06-30,
78201,TX,San Antonio,2007-06-30,
78230,TX,San Antonio,2007-06-30,61627.49664576275
78216,TX,San Antonio,2007-06-30,71596.57860636721
78209,TX,San Antonio,2007-06-30,80252.0240591935
78229,TX,San Antonio,2007-06-30,66222.66550083835
78217,TX,San Antonio,2007-06-30,38459.06136508773
78212,TX,San Antonio,2007-06-30,73555.72309477454
78204,TX,San Antonio,2007-06-30,96351.03559438884
78202,TX,San Antonio,2007-06-30,77035.89473224315
78207,TX,San Antonio,2007-07-31,
78201,TX,San Antonio,2007-07-31,
78230,TX,San Antonio,2007-07-31,61909.23434174899
78216,TX,San Antonio,2007-07-31,71661.89892999308
78209,TX,San Antonio,2007-07-31,79934.19071407593
78229,TX,San Antonio,2007-07-31,66365.74009592943
78217,TX,San Antonio,2007-07-31,38292.89238628943
78212,TX,San Antonio,2007-07-31,73738.65014507045
78204,TX,San Antonio,2007-07-31,97931.2398059564
78202,TX,San Antonio,2007-07-31,77444.46627122503
78207,TX,San Antonio,2007-08-31,
78201,TX,San Antonio,2007-08-31,
78230,TX,San Antonio,2007-08-31,62152.955951674354
78216,TX,San Antonio,2007-08-31,71783.08569420852
78209,TX,San Antonio,2007-08-31,79450.85732026519
78229,TX,San Antonio,2007-08-31,66530.8936696705
78217,TX,San Antonio,2007-08-31,38087.297164003954
78212,TX,San Antonio,2007-08-31,74009.78565099004
78204,TX,San Antonio,2007-08-31,99476.91455224436
78202,TX,San Antonio,2007-08-31,76972.48377436023
78207,TX,San Antonio,2007-09-30,
78201,TX,San Antonio,2007-09-30,
78230,TX,San Antonio,2007-09-30,62313.480857290015
78216,TX,San Antonio,2007-09-30,71942.51891284286
78209,TX,San Antonio,2007-09-30,79289.80300602592
78229,TX,San Antonio,2007-09-30,66675.30214320398
78217,TX,San Antonio,2007-09-30,38016.65014359496
78212,TX,San Antonio,2007-09-30,74403.49118926449
78204,TX,San Antonio,2007-09-30,100404.67035699791
78202,TX,San Antonio,2007-09-30,76028.11249081114
78207,TX,San Antonio,2007-10-31,
78201,TX,San Antonio,2007-10-31,
78230,TX,San Antonio,2007-10-31,62476.831926705774
78216,TX,San Antonio,2007-10-31,72254.35284512647
78209,TX,San Antonio,2007-10-31,79095.95847836694
78229,TX,San Antonio,2007-10-31,66728.6071096551
78217,TX,San Antonio,2007-10-31,37609.0564150237
78212,TX,San Antonio,2007-10-31,74867.10496272308
78204,TX,San Antonio,2007-10-31,100803.92923016258
78202,TX,San Antonio,2007-10-31,75295.04355375176
78207,TX,San Antonio,2007-11-30,
78201,TX,San Antonio,2007-11-30,
78230,TX,San Antonio,2007-11-30,62629.26415198995
78216,TX,San Antonio,2007-11-30,72538.8267691463
78209,TX,San Antonio,2007-11-30,79145.23291300524
78229,TX,San Antonio,2007-11-30,66702.03550177952
78217,TX,San Antonio,2007-11-30,37700.20859815167
78212,TX,San Antonio,2007-11-30,75596.38158990693
78204,TX,San Antonio,2007-11-30,100685.26967231832
78202,TX,San Antonio,2007-11-30,74986.7381885289
78207,TX,San Antonio,2007-12-31,
78201,TX,San Antonio,2007-12-31,
78230,TX,San Antonio,2007-12-31,62958.44006124927
78216,TX,San Antonio,2007-12-31,72760.52492855777
78209,TX,San Antonio,2007-12-31,79440.73778266269
78229,TX,San Antonio,2007-12-31,66752.08842369144
78217,TX,San Antonio,2007-12-31,37430.3255512701
78212,TX,San Antonio,2007-12-31,76213.3300777154
78204,TX,San Antonio,2007-12-31,100828.6391800134
78202,TX,San Antonio,2007-12-31,75218.3194774172
78207,TX,San Antonio,2008-01-31,
78201,TX,San Antonio,2008-01-31,
78230,TX,San Antonio,2008-01-31,62941.27748330074
78216,TX,San Antonio,2008-01-31,72953.93259251611
78209,TX,San Antonio,2008-01-31,79633.70159736328
78229,TX,San Antonio,2008-01-31,66725.79089337355
78217,TX,San Antonio,2008-01-31,37566.61669124811
78212,TX,San Antonio,2008-01-31,76570.85072771092
78204,TX,San Antonio,2008-01-31,100758.64954097172
78202,TX,San Antonio,2008-01-31,75548.526227053
78207,TX,San Antonio,2008-02-29,
78201,TX,San Antonio,2008-02-29,
78230,TX,San Antonio,2008-02-29,62863.25290784944
78216,TX,San Antonio,2008-02-29,73059.08818367019
78209,TX,San Antonio,2008-02-29,79867.21648151455
78229,TX,San Antonio,2008-02-29,66845.38896094477
78217,TX,San Antonio,2008-02-29,37823.56098535277
78212,TX,San Antonio,2008-02-29,76601.72174065735
78204,TX,San Antonio,2008-02-29,101628.45942923531
78202,TX,San Antonio,2008-02-29,77141.82980509254
78207,TX,San Antonio,2008-03-31,
78201,TX,San Antonio,2008-03-31,
78230,TX,San Antonio,2008-03-31,62678.32259233508
78216,TX,San Antonio,2008-03-31,73226.4566088549
78209,TX,San Antonio,2008-03-31,80014.09031120966
78229,TX,San Antonio,2008-03-31,67103.19282465205
78217,TX,San Antonio,2008-03-31,38766.94363691266
78212,TX,San Antonio,2008-03-31,76949.84105447616
78204,TX,San Antonio,2008-03-31,102505.20951608988
78202,TX,San Antonio,2008-03-31,79004.96393144886
78207,TX,San Antonio,2008-04-30,
78201,TX,San Antonio,2008-04-30,
78230,TX,San Antonio,2008-04-30,62759.822861633285
78216,TX,San Antonio,2008-04-30,73467.08189178504
78209,TX,San Antonio,2008-04-30,80486.98904007795
78229,TX,San Antonio,2008-04-30,67576.50080591514
78217,TX,San Antonio,2008-04-30,39320.9992700697
78212,TX,San Antonio,2008-04-30,77409.48558187997
78204,TX,San Antonio,2008-04-30,103387.1558791716
78202,TX,San Antonio,2008-04-30,80341.09096504601
78207,TX,San Antonio,2008-05-31,
78201,TX,San Antonio,2008-05-31,
78230,TX,San Antonio,2008-05-31,63041.91541178295
78216,TX,San Antonio,2008-05-31,73728.3847892354
78209,TX,San Antonio,2008-05-31,81007.09469200142
78229,TX,San Antonio,2008-05-31,68207.27218139997
78217,TX,San Antonio,2008-05-31,40200.67367645085
78212,TX,San Antonio,2008-05-31,77785.08003429066
78204,TX,San Antonio,2008-05-31,104061.82657672065
78202,TX,San Antonio,2008-05-31,81455.25258726238
78207,TX,San Antonio,2008-06-30,
78201,TX,San Antonio,2008-06-30,
78230,TX,San Antonio,2008-06-30,63312.504474038
78216,TX,San Antonio,2008-06-30,73708.8070953153
78209,TX,San Antonio,2008-06-30,81459.32987875953
78229,TX,San Antonio,2008-06-30,68705.17186596799
78217,TX,San Antonio,2008-06-30,40996.530290958144
78212,TX,San Antonio,2008-06-30,77956.2873563791
78204,TX,San Antonio,2008-06-30,104091.15094723216
78202,TX,San Antonio,2008-06-30,81736.06761872275
78207,TX,San Antonio,2008-07-31,
78201,TX,San Antonio,2008-07-31,
78230,TX,San Antonio,2008-07-31,63517.62179245953
78216,TX,San Antonio,2008-07-31,73476.62187738443
78209,TX,San Antonio,2008-07-31,81373.01270118005
78229,TX,San Antonio,2008-07-31,69187.87214841833
78217,TX,San Antonio,2008-07-31,42285.24566246689
78212,TX,San Antonio,2008-07-31,77816.86191855207
78204,TX,San Antonio,2008-07-31,103841.97635679146
78202,TX,San Antonio,2008-07-31,81952.20775860846
78207,TX,San Antonio,2008-08-31,
78201,TX,San Antonio,2008-08-31,
78230,TX,San Antonio,2008-08-31,63300.68407914834
78216,TX,San Antonio,2008-08-31,73072.34026166848
78209,TX,San Antonio,2008-08-31,80869.16703617839
78229,TX,San Antonio,2008-08-31,69130.12717250695
78217,TX,San Antonio,2008-08-31,42641.75506693881
78212,TX,San Antonio,2008-08-31,77580.00590498214
78204,TX,San Antonio,2008-08-31,103144.6448316686
78202,TX,San Antonio,2008-08-31,81180.91458436132
78207,TX,San Antonio,2008-09-30,
78201,TX,San Antonio,2008-09-30,
78230,TX,San Antonio,2008-09-30,62893.165591820834
78216,TX,San Antonio,2008-09-30,72664.34331375577
78209,TX,San Antonio,2008-09-30,79915.1198412562
78229,TX,San Antonio,2008-09-30,68729.53025499235
78217,TX,San Antonio,2008-09-30,42381.93913490986
78212,TX,San Antonio,2008-09-30,77124.2117258485
78204,TX,San Antonio,2008-09-30,102971.65179684263
78202,TX,San Antonio,2008-09-30,80797.69566817717
78207,TX,San Antonio,2008-10-31,
78201,TX,San Antonio,2008-10-31,
78230,TX,San Antonio,2008-10-31,62425.32442571161
78216,TX,San Antonio,2008-10-31,72051.36729746028
78209,TX,San Antonio,2008-10-31,79063.47967412259
78229,TX,San Antonio,2008-10-31,68118.25430042413
78217,TX,San Antonio,2008-10-31,41417.74874176784
78212,TX,San Antonio,2008-10-31,76801.29730623553
78204,TX,San Antonio,2008-10-31,103126.03309295804
78202,TX,San Antonio,2008-10-31,80887.664534489
78207,TX,San Antonio,2008-11-30,
78201,TX,San Antonio,2008-11-30,
78230,TX,San Antonio,2008-11-30,62134.002455120506
78216,TX,San Antonio,2008-11-30,71508.82839834878
78209,TX,San Antonio,2008-11-30,78352.70951578447
78229,TX,San Antonio,2008-11-30,67824.02001743887
78217,TX,San Antonio,2008-11-30,41003.89438836353
78212,TX,San Antonio,2008-11-30,76304.80497172508
78204,TX,San Antonio,2008-11-30,103547.90025452292
78202,TX,San Antonio,2008-11-30,82230.35423809412
78207,TX,San Antonio,2008-12-31,
78201,TX,San Antonio,2008-12-31,
78230,TX,San Antonio,2008-12-31,62096.63441358959
78216,TX,San Antonio,2008-12-31,70969.59835450673
78209,TX,San Antonio,2008-12-31,77971.5126938545
78229,TX,San Antonio,2008-12-31,67765.27561268228
78217,TX,San Antonio,2008-12-31,41101.90843201469
78212,TX,San Antonio,2008-12-31,75875.04149860055
78204,TX,San Antonio,2008-12-31,103755.2071105719
78202,TX,San Antonio,2008-12-31,83858.2065217988
78207,TX,San Antonio,2009-01-31,
78201,TX,San Antonio,2009-01-31,
78230,TX,San Antonio,2009-01-31,62176.45182958979
78216,TX,San Antonio,2009-01-31,70737.97527588603
78209,TX,San Antonio,2009-01-31,78068.86719286446
78229,TX,San Antonio,2009-01-31,67978.37343025925
78217,TX,San Antonio,2009-01-31,41253.11117315103
78212,TX,San Antonio,2009-01-31,75220.04532263264
78204,TX,San Antonio,2009-01-31,103401.70142703944
78202,TX,San Antonio,2009-01-31,83489.27604489554
